leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,FXHC4tqFQTrocYotRkxbtQJdGt-dAjO-MaSQorAJBWFXq0Q,L9KILLINGMACHINE,364,210,186,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,qyU4FxV9R42qVRMnbtXzW_bq3dl_tPaeZN4xupy5PefLHs4,Special Kay,363,717,703,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,hQkefKCssDpvDd4VWQbTWBTHh8VzEIb_dV4-CurAExXuWwg,VX NikeUptowns,361,440,335,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,brzn8pA_8PdZw1RCdEzUKFGmtdaYF23e5w-3js5_Y1Rdx8M,Steefo,361,290,267,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,HDFWK3wpuy0tquNshcTawHCeGy-7Q4tX0XIiELuhFtc3P5E,Smite Infinity,360,379,355,False,False,True,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,c1LbZuGNoa9mxn9HbBkr-zaqine15nc9mTMj36iWuUzSd_k,Kelpo,360,322,286,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,BGHm53PBHy5wMqB0Oysb7buZo5mOJIiZN9YmIiB4JQ_lBms,Smoothie,359,361,325,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,2pXjgPuF0FA8zQf-xW6S7rjYusfiCFzNNWFepDM1iKKG4Kc,Outsmarted,359,265,184,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,nv7tCZ23L-F2O6fnlnq48CR8hIA82W_ij174UXkBFGHafY7Q,lIllllllllI,358,299,223,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,cgBwwTN2zAre03NhFzY_WGWBlHwpRkRIiikFFffoZTaLA88,SandPaperX,357,835,828,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,53NpyqciAwX2w3SyqR1ROibPA-oxroJEbPuPSqtr5S3ENCA,meowmeowkitten,357,431,348,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,DLZW6p7uky_PBG-u1347Vd81RZ9I70P2NDiVBP71_TpV9Ys,NlCE CHAMP XD,355,750,750,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,U79sUDb7Muw5UTysu6l31O3XXXi9XIoTcWYgIF9Ekh3M9Zw,Dun,355,423,394,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,g5l77EzHAMAnzxcnIi5drLUlmitrMl3xaxZq7W512Y0wu78,Morning Glory,354,335,313,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,UxlQDmmuVVOI9PKxX3ZDXryIwJLh65IDUfwQ9PpiopxeJnE,Cat is bot,353,283,262,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,5qh5_8zywTE2C8EPGfaMb7ARxOeqAogxjXmWYBfyNp_SuP0,jinx gf,349,244,224,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,JymF-dMhy2n6TZJNUKSNR5PoO-R_kguYsRj3QF4_vXUZILGE,Chad Jungies ,349,144,73,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,-BmBGx_Z-8PK1FXYKAoI8I3Vj5iJTfKzyNKCPh3pP4hRpr0,Sollarus,348,382,357,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,SMFVkB2HzmtUSZ4D9b17QykuHoER9f8H-IFb6F22KizHo1o,AD Nannies Pref,347,285,225,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,d0XV8Lel8aCR8jPUNS4XIDTrzlVLOG37qpDr03NURZTSN2M,Shamwwow,346,352,328,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,tr1s2L1L0hLCGFxZwkOfuWMCSxSEmwRcILrXYkWreCcMPvM,LowKeySavagé,345,234,198,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Tu7NZTRHMbHpT448Kk4hSBhX2m_955pTSiaTLeEKqARL02E,t d,344,592,578,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,OoaRvay6Qx5h2h8lfByrcPB5cheQlEq5-7ffpmGJfdB6Lig,UWO Chim,343,422,408,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,0kEVw8_LjGrSquTUTk9XkD8d-HkKf_jLWYxJ89udtzmqdb1v,Djalal,342,245,226,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,yiSWcz4YmTxSezpRGalQUQszQhglC6loR-YFQuEa9QIaci4,Dinka,341,303,274,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,nzsP_D8kPyCvlcRXQysxvdeKpblJ382RjqXCj6UYSi4_90c,Scoooped,340,416,400,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,YBhcO2iZKmd8mdVN9x9cC9vJ5QcIvKbbZs37sA0uy1uc9jo,Routé,339,286,268,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,A45A0JXHbb3KQMWUWKCGz9vLx-X1cMtUOYBA72igBgJ-TPc,Exile,338,240,208,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,REGjqYQz9H6s0Dw-IUTHEy9132gMnYdiWVaeOC3R75PyNVk,Bigger Noob,338,144,116,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,gP3uhwpI6zXtnkOgUO5Pnt5Uo3Vae1Wk8_j09Pk4HKcp,dawolfsfang,337,224,205,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,ST_0iUuc7B_PTiVFueF2j3H2O_Gv38FC4_8BrHdp7xhTpnw,Nightmisty,336,163,126,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,3s__S0Wpm9ZZQsqabettveNQcK4OGz2DfL9GvE-OPtZv9PY,Cuuuuuuuuuuuuuue,334,86,49,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,MqjUpTMmey9SLSkkOAPkPzxXTKuh2LzQxL_0kX9mhf164YA,TwTv JayJLoL,333,471,459,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,kH-d8n0uL2ZPP9EgB6KbxyB4DF4slfJAy36aDG5MtMNq9zk,DDOSS,331,495,465,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,J8uAM5_t8q1ALhXdc2XddbXqR3UQc27buo7Wrfby-RYhi90,Stev3nM,331,252,209,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,c5PSg-4yXpUvY4UweTaMedKy4_3tmi5x8EoH482AV9x5Dczq,KatouMeguimi0923,329,355,327,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Uh9XuZD1PYnJ8-qH5wVrQGtLQ7D8wNeHvpH0OVDTFkb8WWE,Binkx123,328,483,467,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,0RVrDD6OHVYvClhFjh9I6cfotLafzXR5VXRT9j9qEmN7opg,Gabyyz,328,235,198,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,6cgl-JlLcDfRcJNFW5_w22yWkDh2luZr2Uqzt254JRsMYMY,Last Savant,328,96,67,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,gZQ5QSErgQQQv3jbmiYgjKy-9b0c5yjrhgxjf8NfTkzxvTE,Felfire,327,533,513,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,vQJ08WrPOYP1aXVtvSMC2RwZzwS_0OjmOdOMwNcMNssX79U,BOTISMIDTOPJGGAP,327,496,472,True,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,tN5Q6PzctAdoILRv38apBzp7hlsXxzeOueSkLpMMesDKo3I0,Kewlipo2,326,542,459,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,o4YJgU2-vofaN7ssarDBZ8CGaoAEOe3aWo6wqCVYKvTVTvI,Xeno,326,159,129,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,vZTvuEc8n7oVbcbX0GmS7X8RBx7wyFJ-tUxmIcsWS-uJqyY,gaming girl,326,55,30,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,UOOmmxNoYCZq-L6YqH69X1LH0Fme7gMApD3n32TljTNFhbU,star alliance,325,186,134,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,CgYD9RppU8ajO9o14QR19Nm2vbrw0nux4Dx4fH2CbZilP3fu,L9 Mallum,324,1454,1352,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,EHbPxKwPDwAWyNOnl-aBAuXqw4hZAXJshv7XkI_aEIqST8c,BEST POUTINE QC,324,363,345,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,gC_rauQLgqY79DbVx1MSkUCFl_CuSGrdfvULT0fJegRv-o0,kyriaos doom s10,324,104,79,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,3OTiFpWw8_KR5aVTz2x6sJNa4dboiWkWe0T3Vqij698Ee2M,PK1,323,492,467,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,0hmHz3nX5-4jnqbmrj6ZJpc-ZhBvQqYg0e9fPdI6UNu0Gb8,Pooky Wan Kenobi,323,362,343,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,_I4eaqTC9PTma8UcdQUq3aXfrEpLbmn6nUintoEILIFaPhM,Fortilux,323,195,153,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,U1N9YvNpqhJz6_-zYvjMyGvrDYRqFg17AuEeTGPVV-aLZOI,SRTTY VS AMERICA,322,458,325,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,txfxTytBptIyaVXmxx-_h3hmifjav1y4HvLlEbZn0Zy7IQc,GeneralChiefy,321,98,71,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,yZUAw_-oSA5Bc-lff2iNHhKD2rK9ZBNjV1lzFomzENhrnBE,Try hard gamer,319,394,362,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,1oe6b3E58V2MSUqMzwu_YMjDETMW6mbRJ0KJcIacib9Cyo4,cliftonbeefy,319,146,110,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,bMOS_9CKCOtPepNxYNZxsEv6sLazYsnVVh5QmtjyJE6cQYA,Sybr,317,376,358,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Gqrga4uVq7bKU-DzxCWYPwWbR7Fkct3NOeAxrjYb-kQWiYg,metalhydra273,317,191,169,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Mt_-2LU4zYib8tiPAciX5fqGUrNfZLNgstcWquFDy8tx4kc,PCUP PLAYER,316,886,861,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,_dm5i3RR0kOFXACG6di2xdlnTS9TiBvVlWe9TrugOpuZdew,Kacha,316,503,480,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,nrjjrKNrdlCGm58h_Hol62INCAYCeWzbH8hH1ocvNwat5zk,Heize1,316,85,62,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,WQNCyuuPnBifc_cqiwlra9anqPIesQxoDJmnR6P8WDvX3Xc,Gbunny1,315,632,585,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,nGFP--QC9LCMfROB6YB7A0ukFWhaLoq6CMXgTGEl5EaBmKM,IGetTheSauce,315,575,565,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,J6hY0Jg9507h8iSej5MmCocbChbdudHQWoRje4MUqmpQBss,Jin Jin,315,386,362,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,iBzfZ3enpnPcNPOSxvx48YR2XhCPINpFh3FEH5T9gJuUW2E,Shupian,315,288,274,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,-OCNp_Pp1CbAE19b6upXF2F-y3pqSaGBgJfAqyebr8VLlOg,FaR007,314,238,213,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,v7MWJL6oBW-amhZErzYD7FhtUQ5nnjIRwgm-lKfPXadRFSI,IvanJYang,312,973,965,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,s0YZqwSxdwFgL6ebLvoS_RliTV-RuZzYFTp-dwMOr3WXQZH5,IlIlIlIlIlIlIII,311,359,323,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,k1DCVaE96L1roycMAjb4rrH_uEQ4nyfR2NBi9Xv1lmHnewGS,Spooky,311,235,211,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,8haVuVNHXI4xHh9KqujYpRyWzgjLNut4POgCRWA9ClWwm_o,100100,308,417,410,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,mTy_D-UoJYhNIAp5SRJPwFJ3u1ZO-B01SEYgXgegjIdzbhM,TES thgink9,307,648,629,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,nGee1owNC3tGJ-Tj1SCVsyzXlUYQidH7am8Mq96IpQ,Apollo Price,307,330,309,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,hDPE2ibNpToYSAYYqcBWXRyQvO4CzIc8n9NiKPCYqVQcutI,zqbz,307,234,167,True,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,NnyPgCn4FNcbeIWf-EzyqM4pboWcohxLYBWN2_MQGZPWnJ0,Yoshi,307,222,206,True,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,u094p4uY_3EA5tKdhiGiewX498fnxuWbmvlHV6MzHh8ywBc,The Rift King,306,291,270,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,VQi6E-WAq_Ssf8R3aPG-kK8R2pLGCw-jty-GmWvXFt0KH98,Consume Adapt,306,245,202,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,qAgm33JjG6z4CRSpp1UFC86jukpMZRBpGprN7yDqGwGQmJ1U,Cyborg Karasmai,306,168,84,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,zvg5d37saGNYXE5abybTmNsQloldlcL9i-p1qSyQ9wS6aCY,Zutter,306,128,105,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Yw48TX6F1aIWePVWDNbBO-lgYlsYFrs3Xzp3XsGLBA2K43wQ,fXfEIvan,304,361,274,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,xGvPJtDQKND1mKprj2eKk77U9McAPr7iHsLa4Lina-AUJP8,Familiar,302,457,422,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,JHrKqkAeotnREgFFU6mZ053dTMpV0ujgqJu5jik5kMdicXs,Kshuna,302,205,180,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Cq_gYA7ck56LHLhTcxW_2Joa2FacTz-oRtr6f7Cdj_E0U0w,ZXONE,301,188,174,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,oV25xsWZJgDGGRrtKLoxl_GsBsr74McZx-7sWcICPrUAuWzy,asap nocky,298,430,412,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Ed_ffaENDuvziu4aziDWE3ppRJI1z-ydkAArbtQIYXhsXoec,adelinefan1,298,332,312,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,MDFgf5RGyo8cTNIUfJx7F5bMaxFHlwo3gzQnSOVY3GDaNWwz,ohhhhyeah,297,309,245,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,LOwgaM-qkxqIXmJuaW0wWsiBUqT3xaBtwrOkrmbv8SUCgS8,hotdognitro,297,248,214,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,x8qsNJT7x7k15BvI6g6ebsbBSBeO8NuU0h9VkxrIwMNf9FI,Rîkuu,296,517,508,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Ol3kWv2dughsZXJXZrHkTOl9IYYPhwboJMQCkY4vgF8NNJs,PCLˉ,296,429,389,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,oCGOE9ujNIqn1tFe1gKULRdaYKR3aQWWxGBrDdFrZfc2B2w,slogan1,294,466,441,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,toe1diBrM6pa6gXUWlT-n543Jg-I5O9wc-szxiseyX6hffg,SpiritOfSteel,293,495,459,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,AwoKKl5jYrehfmPJnxm-J52L07V-YNbI3ciCzwI05AzbSAI,Lucky summoner,293,204,131,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,BY3uEaq9Rz2G4ZwkwkLuGXlc92uXEpQ2xyiW6UzGW2zZYgk,Intégrale,292,145,115,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,Ji7WxWRVuuCGf_O0lA2P8I9yKiMwBLYsDRXiBM5Ql5JCNFg,m m,290,81,52,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,ZH1Yx82Aj3glo0QUHLktzkq5zKEKNHeHvd7f4RRVW6F-jqw,kbmistro675,287,353,322,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,eSOu4bFLLgcg8Qvde1P0__oepMu0g478xi8Y40MGbdkdxYQ,383258303485,286,124,47,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,yBBKvV0wygB7A-07f7kmWcYsejCo82uwLOTk2nUCq_tYgbI,Fictional,285,389,310,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,qeLS28B6W7F_8cuzKsWq4SoDwehDHSWufJrom9KfYlPHkQ31,comp array,283,438,370,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,MJOgsXuWMEfBePZxpmRVyjEsMZG_GPLiAd0UBtYiZr-tMe4,Crucile 1,283,295,277,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,QN62kxTrUX5-PjRPkxW4Ob0xlzRy9PDqbdxTD7ptwTjSd0c,Enrique2pe,283,247,227,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,5WWC-AOmjrAQDw6Ncrg6KVocsih3UC59ekWUJsQFisMJuYiW,d1 no talk,282,158,73,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,5W5qVlh2N_7FBvSoa3w3UXQmARRRQhsYTFbhiqcDmz3fFCo,Doctor Doomed,282,105,72,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,UiqE5IZ85I5ajxTCxxvCXr6KZCvzUmMsXRzYlScpd2Q,ShorterACE,279,358,345,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,J3dpTxtggk5uIhGv4Kpd4LWpeUadPG8TqJfFFZnvdYI1wVg,ASTROBOY99,279,197,146,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,6_z_3XQnwtDl09M9YQ7_KMl2KL7LcTuA52pZWf8Y3G8BJH0,Slim 1,278,631,619,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,OFeQjTFoKwK-dBEkJk0RIr4nfDzxdK9vxKu7TvUBfAshoyQ,Invent2,278,287,245,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,lLk8gXWSR1_fyhYZBeKEjKJIpuo987hfj-FHix0le4oKhaI,NO INT EZ WIN XD,277,301,260,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,aL7RaTO04z6ujOkkNDGwnyjCEZwv3oUrjl4xVvdl80FHoak,Ralyk,277,231,214,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,kaHwTyHUKEtwIGqznff572p1c4A6469wk8BMcLgVDWay2RQ,sad goo,277,163,87,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,ESFc-crCNtEcPJcRKo9tLoy9hkAxsoVucDfssTwf-r5s45Q,Clairvoyancey,276,144,99,False,False,True,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,lTpYSR6aUX0xtucmSmgW1feaYT573ch8gH8ZpQIO-FYMUiTh,noon,275,209,129,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,JwNqN7scsCSb5DW6tJXpopnD9U0ZnIe6PrWfNlth7pViJtI,Taffys,274,813,798,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,GhsoC4563lnA1tQ80r2Sq0ZhafLpwJpS5m7ZKuEw08FbWoc,duoclown1,274,123,88,False,False,True,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,I7B6Au8y0PzOCFyFbbk6s0ZfICurtu5m15UzqM-EIBHrVfc,lIlllIIlllII,274,104,77,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,GvlemcotxcecuMGVf56bZj-a2K3t6G0G_E8-lJGOaA3BVGA,Artis,273,738,713,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,zLO0ifrEfe4OgBrpkrzkhX-ALpqQdZcZfSACSnLw-PxDivk,Apsisˉ,273,236,207,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,6AS1gFDWNWH8GqXmLSz6GXP9pFAu0y7vX7Ow7XfjkISJaxs,LIL RED RIDEUGUD,270,278,259,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,80xXcztFgVmjLY1JiPJznazy5AEBwU18x6k1OpzgHQGxwck,YaThatWasABanana,270,217,199,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,oQ42ifi84go9N5fcOArRDljz01Fer1V25KpenKZCAMs88Ao,the boxer,269,210,182,True,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,aefFX5v7MYxWd4KV2i0GVfX0AfjqhfPIDfeFoTaUzGULuOlD,txme7,268,596,589,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,n3J1nxAaYG-FBz6GMRFMbzZZv4wI3uK8vhaj-bD7Bu3zJjM,johnsun diff,268,181,172,False,False,False,False
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,-Z1fjI1sCnXo33YuV9KatI-_h4ycHRJPDW7d7Gc87zN8YdRb,Taimo,268,138,96,False,False,False,True
86095819-693e-3935-a2e9-4529e0736d74,RANKED_SOLO_5x5,GRANDMASTER,I,VQdn3lgBUxlZZJ6fivdfCEHd7gHdZCCuNMkg57MNiZYXv554,TSMSELFIEMID,267,172,143,False,False,False,False
