,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
286,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,nMQnHB58WTN68ZxkUmJddalXMIci6LTmUncPs2yfxoWyLHA,captaín zero LP,0,233,223,False,False,True,True
287,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,40nBmCPStRAFjdV7GgJdMWkqSBQ4Qj8HFPWVFnU7bmXAEso,Amayzing,0,231,216,False,False,False,False
288,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,RPc06h8_6mo0pfXC6EBSlUVzAFpPIdL6ftdTpMaoZM0o4BI,Swiftah,0,228,203,False,False,True,False
289,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,3RuSInLyEwcykvp7DdslAN5OdyozyY6AlaQv7bqlJoSoqIs,Aiden Yasuo,0,227,177,False,False,True,False
290,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,bPuyCS5WYIbKCr-vBr9mRgCfAeA8SJu19XKtu9P0Mob0M64,Kosmish,0,227,178,False,False,True,False
291,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,YAJTVKH0WpeDRnzqywngawxWpdI81A_JSO233OyQmsCGqsU, Lwj,0,227,196,False,False,True,False
292,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,20WUPrWRh3xqiRWUB86wH_U984oDa2KymP1o48Pg_6zUu2o,EleJiggle,0,225,220,False,False,False,False
293,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,z96rTy8QkfqCIT-sLoStUqvnqoTwDB5g_jyEyYemLOCZIzs,Save Bees,0,222,219,False,False,False,False
294,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,uJt5ZHATsT2qG4npENb7-AM8S_etDKHrxSEtrcUWomXCOMI,Dans la Jungle,0,220,167,False,False,True,False
295,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,GyqvJwQFpycZrbJg2iUPF9uugiMvk_i8Y75LYl0LvnFcI80,01133699,0,217,198,False,False,True,False
296,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,4uEqk5Bf4-bAnJkHRvdDXkJNyzvozSnbe272nr5PV2gCb0A,Riot Koyuncu,0,215,202,False,False,True,True
297,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,FhHQt-kVGwZq-Yslg59pklNQ_xXA0z3G1-hU3KqwVFfX6xQ,vivere memento,0,212,181,False,False,True,False
298,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,E2A7D1BRj6k9yTdyD4XswEOa1cOS-ElShKShcJc0KSuDZJY,Good Sir,0,210,202,False,False,True,False
299,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,hIwW74HKmZr9VKZdlfALezss3vkkGNttXr_XwCvMiaYOQaY,Wanted Trixx,0,208,187,False,False,True,False
300,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ZbqZYC3W_2B9V6rnni8zLSLY4IKKn34YRkqBhm5RI34zxbI,I smoke menthols,0,207,110,False,False,True,True
301,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,mld2jYjdSPLCCGtiMFaDgyf2wsQEbEKZXa5zSmUzG7kiLug,IS THAT FEEDABOI,0,205,194,False,False,True,False
302,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,d9E7TJHTQDgf025nsKn1bTtCl1viUHEDwIkEwsxJaX5sa38,GONEBYSPRING,0,203,125,False,False,True,False
303,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,aPlMQuaISKqFlioosQhmmOmQtcxyx_WWVOjnwp-wtYxjlU0,Da Diao Meng Me1,0,202,137,False,False,True,True
304,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,YrDgLJfC2zFPIxL46TxK9gXw-jebNAg8h7du60bPDK9FxBeO,1liiLlili1iilI,0,202,143,False,False,True,True
305,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ifZTlO5nlO3UxHCVnK2_NxbKBIUFjbcLEwmxlwoWZuaFagkY,upupupupupupup,0,202,144,False,False,True,True
